"","date","time","volume","tradingphase"
"29694","2021-07-07","11:20:00",220288,"CONTINUOUS"
"29695","2021-07-07","11:25:00",198540,"CONTINUOUS"
"29696","2021-07-07","11:30:00",36877,"CONTINUOUS"
"29697","2021-07-07","11:35:00",146837,"CONTINUOUS"
"29698","2021-07-07","11:40:00",97181,"CONTINUOUS"
"29699","2021-07-07","11:45:00",81175,"CONTINUOUS"
"29700","2021-07-07","11:50:00",47446,"CONTINUOUS"
"29701","2021-07-07","11:55:00",87444,"CONTINUOUS"
"29702","2021-07-07","12:00:00",99344,"CONTINUOUS"
"29703","2021-07-07","12:05:00",75098,"CONTINUOUS"
"29704","2021-07-07","12:10:00",109711,"CONTINUOUS"
"29705","2021-07-07","12:15:00",505266,"CONTINUOUS"
"29706","2021-07-07","12:20:00",96817,"CONTINUOUS"
"29707","2021-07-07","12:25:00",142458,"CONTINUOUS"
"29708","2021-07-07","12:30:00",206282,"CONTINUOUS"
"29709","2021-07-07","12:35:00",116545,"CONTINUOUS"
"29710","2021-07-07","12:40:00",36925,"CONTINUOUS"
"29711","2021-07-07","12:45:00",174916,"CONTINUOUS"
"29712","2021-07-07","12:50:00",72926,"CONTINUOUS"
"29713","2021-07-07","12:55:00",175464,"CONTINUOUS"
"29714","2021-07-07","13:00:00",206093,"CONTINUOUS"
"29715","2021-07-07","13:05:00",164344,"CONTINUOUS"
"29716","2021-07-07","13:10:00",93071,"CONTINUOUS"
"29717","2021-07-07","13:15:00",132348,"CONTINUOUS"
"29718","2021-07-07","13:20:00",144192,"CONTINUOUS"
"29719","2021-07-07","13:25:00",184922,"CONTINUOUS"
"29720","2021-07-07","13:30:00",634619,"CONTINUOUS"
"29721","2021-07-07","13:35:00",473329,"CONTINUOUS"
"29722","2021-07-07","13:40:00",169644,"CONTINUOUS"
"29723","2021-07-07","13:45:00",210295,"CONTINUOUS"
"29724","2021-07-07","13:50:00",632049,"CONTINUOUS"
"29725","2021-07-07","13:55:00",602357,"CONTINUOUS"
"29726","2021-07-07","14:00:00",501493,"CONTINUOUS"
"29727","2021-07-07","14:05:00",599652,"CONTINUOUS"
"29728","2021-07-07","14:10:00",386374,"CONTINUOUS"
"29729","2021-07-07","14:15:00",453680,"CONTINUOUS"
"29730","2021-07-07","14:20:00",247960,"CONTINUOUS"
"29731","2021-07-07","14:25:00",426711,"CONTINUOUS"
"29732","2021-07-07","14:30:00",647821,"CONTINUOUS"
"29733","2021-07-07","14:35:00",326306,"CONTINUOUS"
"29734","2021-07-07","14:40:00",534016,"CONTINUOUS"
"29735","2021-07-07","14:45:00",424880,"CONTINUOUS"
"29736","2021-07-07","14:50:00",402652,"CONTINUOUS"
"29737","2021-07-07","14:55:00",387820,"CONTINUOUS"
"29738","2021-07-07","15:00:00",309502,"CONTINUOUS"
"29739","2021-07-07","15:05:00",355630,"CONTINUOUS"
"29740","2021-07-07","15:10:00",340135,"CONTINUOUS"
"29741","2021-07-07","15:15:00",426429,"CONTINUOUS"
"29742","2021-07-07","15:20:00",343196,"CONTINUOUS"
"29743","2021-07-07","15:25:00",767048,"CONTINUOUS"
"29744","2021-07-07","",16968601,"CLOSING AUCTION"
"29745","2021-07-08","",377101,"OPENING AUCTION"
"29746","2021-07-08","07:00:00",462763,"CONTINUOUS"
"29747","2021-07-08","07:05:00",381510,"CONTINUOUS"
"29748","2021-07-08","07:10:00",435299,"CONTINUOUS"
"29749","2021-07-08","07:15:00",349120,"CONTINUOUS"
"29750","2021-07-08","07:20:00",555408,"CONTINUOUS"
"29751","2021-07-08","07:25:00",391415,"CONTINUOUS"
"29752","2021-07-08","07:30:00",265725,"CONTINUOUS"
"29753","2021-07-08","07:35:00",161538,"CONTINUOUS"
"29754","2021-07-08","07:40:00",223031,"CONTINUOUS"
"29755","2021-07-08","07:45:00",169963,"CONTINUOUS"
"29756","2021-07-08","07:50:00",264146,"CONTINUOUS"
"29757","2021-07-08","07:55:00",191614,"CONTINUOUS"
"29758","2021-07-08","08:00:00",326885,"CONTINUOUS"
"29759","2021-07-08","08:05:00",145834,"CONTINUOUS"
"29760","2021-07-08","08:10:00",85787,"CONTINUOUS"
"29761","2021-07-08","08:15:00",152875,"CONTINUOUS"
"29762","2021-07-08","08:20:00",188306,"CONTINUOUS"
"29763","2021-07-08","08:25:00",274688,"CONTINUOUS"
"29764","2021-07-08","08:30:00",111803,"CONTINUOUS"
"29765","2021-07-08","08:35:00",137695,"CONTINUOUS"
"29766","2021-07-08","08:40:00",93111,"CONTINUOUS"
"29767","2021-07-08","08:45:00",54596,"CONTINUOUS"
"29768","2021-07-08","08:50:00",100799,"CONTINUOUS"
"29769","2021-07-08","08:55:00",121629,"CONTINUOUS"
"29770","2021-07-08","09:00:00",150462,"CONTINUOUS"
"29771","2021-07-08","09:05:00",175383,"CONTINUOUS"
"29772","2021-07-08","09:10:00",73766,"CONTINUOUS"
"29773","2021-07-08","09:15:00",189824,"CONTINUOUS"
"29774","2021-07-08","09:20:00",143233,"CONTINUOUS"
"29775","2021-07-08","09:25:00",125276,"CONTINUOUS"
"29776","2021-07-08","09:30:00",219738,"CONTINUOUS"
"29777","2021-07-08","09:35:00",108406,"CONTINUOUS"
"29778","2021-07-08","09:40:00",182185,"CONTINUOUS"
"29779","2021-07-08","09:45:00",283721,"CONTINUOUS"
"29780","2021-07-08","09:50:00",110999,"CONTINUOUS"
"29781","2021-07-08","09:55:00",204151,"CONTINUOUS"
"29782","2021-07-08","10:00:00",448778,"CONTINUOUS"
"29783","2021-07-08","10:05:00",224983,"CONTINUOUS"
"29784","2021-07-08","10:10:00",352189,"CONTINUOUS"
"29785","2021-07-08","10:15:00",224128,"CONTINUOUS"
"29786","2021-07-08","10:20:00",142383,"CONTINUOUS"
"29787","2021-07-08","10:25:00",345771,"CONTINUOUS"
"29788","2021-07-08","10:30:00",298406,"CONTINUOUS"
"29789","2021-07-08","10:35:00",254672,"CONTINUOUS"
"29790","2021-07-08","10:40:00",195223,"CONTINUOUS"
"29791","2021-07-08","10:45:00",194123,"CONTINUOUS"
"29792","2021-07-08","10:50:00",200570,"CONTINUOUS"
"29793","2021-07-08","10:55:00",173412,"CONTINUOUS"
"29794","2021-07-08","11:00:00",212803,"CONTINUOUS"
"29795","2021-07-08","11:05:00",249981,"CONTINUOUS"
"29796","2021-07-08","11:10:00",87065,"CONTINUOUS"
"29797","2021-07-08","11:15:00",157702,"CONTINUOUS"
"29798","2021-07-08","11:20:00",329008,"CONTINUOUS"
"29799","2021-07-08","11:25:00",553569,"CONTINUOUS"
"29800","2021-07-08","11:30:00",258619,"CONTINUOUS"
"29801","2021-07-08","11:35:00",58118,"CONTINUOUS"
"29802","2021-07-08","11:40:00",146687,"CONTINUOUS"
"29803","2021-07-08","11:45:00",767803,"CONTINUOUS"
"29804","2021-07-08","11:50:00",53917,"CONTINUOUS"
"29805","2021-07-08","11:55:00",332656,"CONTINUOUS"
"29806","2021-07-08","12:00:00",127379,"CONTINUOUS"
"29807","2021-07-08","12:05:00",199841,"CONTINUOUS"
"29808","2021-07-08","12:10:00",107571,"CONTINUOUS"
"29809","2021-07-08","12:15:00",1002134,"CONTINUOUS"
"29810","2021-07-08","12:20:00",94775,"CONTINUOUS"
"29811","2021-07-08","12:25:00",121258,"CONTINUOUS"
"29812","2021-07-08","12:30:00",168917,"CONTINUOUS"
"29813","2021-07-08","12:35:00",543739,"CONTINUOUS"
"29814","2021-07-08","12:40:00",228162,"CONTINUOUS"
"29815","2021-07-08","12:45:00",131966,"CONTINUOUS"
"29816","2021-07-08","12:50:00",139236,"CONTINUOUS"
"29817","2021-07-08","12:55:00",117218,"CONTINUOUS"
"29818","2021-07-08","13:00:00",248966,"CONTINUOUS"
"29819","2021-07-08","13:05:00",156587,"CONTINUOUS"
"29820","2021-07-08","13:10:00",169221,"CONTINUOUS"
"29821","2021-07-08","13:15:00",140054,"CONTINUOUS"
"29822","2021-07-08","13:20:00",224819,"CONTINUOUS"
"29823","2021-07-08","13:25:00",384102,"CONTINUOUS"
"29824","2021-07-08","13:30:00",956238,"CONTINUOUS"
"29825","2021-07-08","13:35:00",445489,"CONTINUOUS"
"29826","2021-07-08","13:40:00",472072,"CONTINUOUS"
"29827","2021-07-08","13:45:00",394511,"CONTINUOUS"
"29828","2021-07-08","13:50:00",343410,"CONTINUOUS"
"29829","2021-07-08","13:55:00",268379,"CONTINUOUS"
"29830","2021-07-08","14:00:00",338999,"CONTINUOUS"
"29831","2021-07-08","14:05:00",192833,"CONTINUOUS"
"29832","2021-07-08","14:10:00",385261,"CONTINUOUS"
"29833","2021-07-08","14:15:00",231157,"CONTINUOUS"
"29834","2021-07-08","14:20:00",337809,"CONTINUOUS"
"29835","2021-07-08","14:25:00",448921,"CONTINUOUS"
"29836","2021-07-08","14:30:00",274099,"CONTINUOUS"
"29837","2021-07-08","14:35:00",310341,"CONTINUOUS"
"29838","2021-07-08","14:40:00",326911,"CONTINUOUS"
"29839","2021-07-08","14:45:00",191145,"CONTINUOUS"
"29840","2021-07-08","14:50:00",249823,"CONTINUOUS"
"29841","2021-07-08","14:55:00",218192,"CONTINUOUS"
"29842","2021-07-08","15:00:00",336121,"CONTINUOUS"
"29843","2021-07-08","15:05:00",234772,"CONTINUOUS"
"29844","2021-07-08","15:10:00",429521,"CONTINUOUS"
"29845","2021-07-08","15:15:00",455898,"CONTINUOUS"
"29846","2021-07-08","15:20:00",313581,"CONTINUOUS"
"29847","2021-07-08","15:25:00",564852,"CONTINUOUS"
"29848","2021-07-08","",15093997,"CLOSING AUCTION"
"29849","2021-07-09","",401127,"OPENING AUCTION"
"29850","2021-07-09","07:00:00",703152,"CONTINUOUS"
"29851","2021-07-09","07:05:00",441659,"CONTINUOUS"
"29852","2021-07-09","07:10:00",409238,"CONTINUOUS"
"29853","2021-07-09","07:15:00",416371,"CONTINUOUS"
"29854","2021-07-09","07:20:00",204860,"CONTINUOUS"
"29855","2021-07-09","07:25:00",436842,"CONTINUOUS"
"29856","2021-07-09","07:30:00",238311,"CONTINUOUS"
"29857","2021-07-09","07:35:00",266464,"CONTINUOUS"
"29858","2021-07-09","07:40:00",290014,"CONTINUOUS"
"29859","2021-07-09","07:45:00",247684,"CONTINUOUS"
"29860","2021-07-09","07:50:00",223335,"CONTINUOUS"
"29861","2021-07-09","07:55:00",213832,"CONTINUOUS"
"29862","2021-07-09","08:00:00",188860,"CONTINUOUS"
"29863","2021-07-09","08:05:00",58754,"CONTINUOUS"
"29864","2021-07-09","08:10:00",126885,"CONTINUOUS"
"29865","2021-07-09","08:15:00",113631,"CONTINUOUS"
"29866","2021-07-09","08:20:00",200766,"CONTINUOUS"
"29867","2021-07-09","08:25:00",273622,"CONTINUOUS"
"29868","2021-07-09","08:30:00",257692,"CONTINUOUS"
"29869","2021-07-09","08:35:00",403345,"CONTINUOUS"
"29870","2021-07-09","08:40:00",218366,"CONTINUOUS"
"29871","2021-07-09","08:45:00",186912,"CONTINUOUS"
"29872","2021-07-09","08:50:00",205085,"CONTINUOUS"
"29873","2021-07-09","08:55:00",244402,"CONTINUOUS"
"29874","2021-07-09","09:00:00",295390,"CONTINUOUS"
"29875","2021-07-09","09:05:00",171873,"CONTINUOUS"
"29876","2021-07-09","09:10:00",190487,"CONTINUOUS"
"29877","2021-07-09","09:15:00",116439,"CONTINUOUS"
"29878","2021-07-09","09:20:00",251060,"CONTINUOUS"
"29879","2021-07-09","09:25:00",142268,"CONTINUOUS"
"29880","2021-07-09","09:30:00",172196,"CONTINUOUS"
"29881","2021-07-09","09:35:00",118921,"CONTINUOUS"
"29882","2021-07-09","09:40:00",155068,"CONTINUOUS"
"29883","2021-07-09","09:45:00",84628,"CONTINUOUS"
"29884","2021-07-09","09:50:00",102062,"CONTINUOUS"
"29885","2021-07-09","09:55:00",257029,"CONTINUOUS"
"29886","2021-07-09","10:00:00",187413,"CONTINUOUS"
"29887","2021-07-09","10:05:00",148686,"CONTINUOUS"
"29888","2021-07-09","10:10:00",171247,"CONTINUOUS"
"29889","2021-07-09","10:15:00",108952,"CONTINUOUS"
"29890","2021-07-09","10:20:00",89932,"CONTINUOUS"
"29891","2021-07-09","10:25:00",57027,"CONTINUOUS"
"29892","2021-07-09","10:30:00",125485,"CONTINUOUS"
"29893","2021-07-09","10:35:00",57793,"CONTINUOUS"
"29894","2021-07-09","10:40:00",76481,"CONTINUOUS"
"29895","2021-07-09","10:45:00",52972,"CONTINUOUS"
"29896","2021-07-09","10:50:00",93903,"CONTINUOUS"
"29897","2021-07-09","10:55:00",82799,"CONTINUOUS"
"29898","2021-07-09","11:00:00",205456,"CONTINUOUS"
"29899","2021-07-09","11:05:00",89622,"CONTINUOUS"
"29900","2021-07-09","11:10:00",73397,"CONTINUOUS"
"29901","2021-07-09","11:15:00",63982,"CONTINUOUS"
"29902","2021-07-09","11:20:00",104711,"CONTINUOUS"
"29903","2021-07-09","11:25:00",104216,"CONTINUOUS"
"29904","2021-07-09","11:30:00",141442,"CONTINUOUS"
"29905","2021-07-09","11:35:00",113291,"CONTINUOUS"
"29906","2021-07-09","11:40:00",43791,"CONTINUOUS"
"29907","2021-07-09","11:45:00",136005,"CONTINUOUS"
"29908","2021-07-09","11:50:00",82444,"CONTINUOUS"
"29909","2021-07-09","11:55:00",64876,"CONTINUOUS"
"29910","2021-07-09","12:00:00",194161,"CONTINUOUS"
"29911","2021-07-09","12:05:00",375256,"CONTINUOUS"
"29912","2021-07-09","12:10:00",171891,"CONTINUOUS"
"29913","2021-07-09","12:15:00",126162,"CONTINUOUS"
"29914","2021-07-09","12:20:00",70381,"CONTINUOUS"
"29915","2021-07-09","12:25:00",245698,"CONTINUOUS"
"29916","2021-07-09","12:30:00",105317,"CONTINUOUS"
"29917","2021-07-09","12:35:00",101949,"CONTINUOUS"
"29918","2021-07-09","12:40:00",91314,"CONTINUOUS"
"29919","2021-07-09","12:45:00",65952,"CONTINUOUS"
"29920","2021-07-09","12:50:00",228419,"CONTINUOUS"
"29921","2021-07-09","12:55:00",144515,"CONTINUOUS"
"29922","2021-07-09","13:00:00",195802,"CONTINUOUS"
"29923","2021-07-09","13:05:00",262019,"CONTINUOUS"
"29924","2021-07-09","13:10:00",94241,"CONTINUOUS"
"29925","2021-07-09","13:15:00",270524,"CONTINUOUS"
"29926","2021-07-09","13:20:00",345330,"CONTINUOUS"
"29927","2021-07-09","13:25:00",372726,"CONTINUOUS"
"29928","2021-07-09","13:30:00",790995,"CONTINUOUS"
"29929","2021-07-09","13:35:00",382281,"CONTINUOUS"
"29930","2021-07-09","13:40:00",831684,"CONTINUOUS"
"29931","2021-07-09","13:45:00",318883,"CONTINUOUS"
"29932","2021-07-09","13:50:00",345595,"CONTINUOUS"
"29933","2021-07-09","13:55:00",727664,"CONTINUOUS"
"29934","2021-07-09","14:00:00",1270742,"CONTINUOUS"
"29935","2021-07-09","14:05:00",1162796,"CONTINUOUS"
"29936","2021-07-09","14:10:00",630003,"CONTINUOUS"
"29937","2021-07-09","14:15:00",508461,"CONTINUOUS"
"29938","2021-07-09","14:20:00",1010835,"CONTINUOUS"
"29939","2021-07-09","14:25:00",456846,"CONTINUOUS"
"29940","2021-07-09","14:30:00",323429,"CONTINUOUS"
"29941","2021-07-09","14:35:00",231983,"CONTINUOUS"
"29942","2021-07-09","14:40:00",385895,"CONTINUOUS"
"29943","2021-07-09","14:45:00",762647,"CONTINUOUS"
"29944","2021-07-09","14:50:00",387667,"CONTINUOUS"
"29945","2021-07-09","14:55:00",536982,"CONTINUOUS"
"29946","2021-07-09","15:00:00",354169,"CONTINUOUS"
"29947","2021-07-09","15:05:00",257789,"CONTINUOUS"
"29948","2021-07-09","15:10:00",341918,"CONTINUOUS"
"29949","2021-07-09","15:15:00",366933,"CONTINUOUS"
"29950","2021-07-09","15:20:00",518310,"CONTINUOUS"
"29951","2021-07-09","15:25:00",414970,"CONTINUOUS"
"29952","2021-07-09","",21062714,"CLOSING AUCTION"
"29953","2021-07-12","",692240,"OPENING AUCTION"
"29954","2021-07-12","07:00:00",399868,"CONTINUOUS"
"29955","2021-07-12","07:05:00",277870,"CONTINUOUS"
"29956","2021-07-12","07:10:00",227604,"CONTINUOUS"
"29957","2021-07-12","07:15:00",181863,"CONTINUOUS"
"29958","2021-07-12","07:20:00",178016,"CONTINUOUS"
"29959","2021-07-12","07:25:00",279055,"CONTINUOUS"
"29960","2021-07-12","07:30:00",178736,"CONTINUOUS"
"29961","2021-07-12","07:35:00",162269,"CONTINUOUS"
"29962","2021-07-12","07:40:00",171640,"CONTINUOUS"
"29963","2021-07-12","07:45:00",97623,"CONTINUOUS"
"29964","2021-07-12","07:50:00",193456,"CONTINUOUS"
"29965","2021-07-12","07:55:00",154846,"CONTINUOUS"
"29966","2021-07-12","08:00:00",140824,"CONTINUOUS"
"29967","2021-07-12","08:05:00",69565,"CONTINUOUS"
"29968","2021-07-12","08:10:00",162687,"CONTINUOUS"
"29969","2021-07-12","08:15:00",157982,"CONTINUOUS"
"29970","2021-07-12","08:20:00",144814,"CONTINUOUS"
"29971","2021-07-12","08:25:00",178165,"CONTINUOUS"
"29972","2021-07-12","08:30:00",128136,"CONTINUOUS"
"29973","2021-07-12","08:35:00",189671,"CONTINUOUS"
"29974","2021-07-12","08:40:00",100236,"CONTINUOUS"
"29975","2021-07-12","08:45:00",85825,"CONTINUOUS"
"29976","2021-07-12","08:50:00",104842,"CONTINUOUS"
"29977","2021-07-12","08:55:00",165663,"CONTINUOUS"
"29978","2021-07-12","09:00:00",113234,"CONTINUOUS"
"29979","2021-07-12","09:05:00",193741,"CONTINUOUS"
"29980","2021-07-12","09:10:00",183351,"CONTINUOUS"
"29981","2021-07-12","09:15:00",82485,"CONTINUOUS"
"29982","2021-07-12","09:20:00",262984,"CONTINUOUS"
"29983","2021-07-12","09:25:00",168028,"CONTINUOUS"
"29984","2021-07-12","09:30:00",100757,"CONTINUOUS"
"29985","2021-07-12","09:35:00",236352,"CONTINUOUS"
"29986","2021-07-12","09:40:00",155249,"CONTINUOUS"
"29987","2021-07-12","09:45:00",120502,"CONTINUOUS"
"29988","2021-07-12","09:50:00",105821,"CONTINUOUS"
"29989","2021-07-12","09:55:00",115401,"CONTINUOUS"
"29990","2021-07-12","10:00:00",266332,"CONTINUOUS"
"29991","2021-07-12","10:05:00",253572,"CONTINUOUS"
"29992","2021-07-12","10:10:00",245258,"CONTINUOUS"
"29993","2021-07-12","10:15:00",87678,"CONTINUOUS"
"29994","2021-07-12","10:20:00",180238,"CONTINUOUS"
"29995","2021-07-12","10:25:00",55454,"CONTINUOUS"
"29996","2021-07-12","10:30:00",133199,"CONTINUOUS"
"29997","2021-07-12","10:35:00",124583,"CONTINUOUS"
"29998","2021-07-12","10:40:00",87947,"CONTINUOUS"
"29999","2021-07-12","10:45:00",224225,"CONTINUOUS"
"30000","2021-07-12","10:50:00",62540,"CONTINUOUS"
"30001","2021-07-12","10:55:00",161786,"CONTINUOUS"
"30002","2021-07-12","11:00:00",66807,"CONTINUOUS"
"30003","2021-07-12","11:05:00",323121,"CONTINUOUS"
"30004","2021-07-12","11:10:00",135905,"CONTINUOUS"
"30005","2021-07-12","11:15:00",131287,"CONTINUOUS"
"30006","2021-07-12","11:20:00",346443,"CONTINUOUS"
"30007","2021-07-12","11:25:00",296825,"CONTINUOUS"
"30008","2021-07-12","11:30:00",462346,"CONTINUOUS"
"30009","2021-07-12","11:35:00",253627,"CONTINUOUS"
"30010","2021-07-12","11:40:00",283865,"CONTINUOUS"
"30011","2021-07-12","11:45:00",147773,"CONTINUOUS"
"30012","2021-07-12","11:50:00",176170,"CONTINUOUS"
"30013","2021-07-12","11:55:00",94224,"CONTINUOUS"
"30014","2021-07-12","12:00:00",62846,"CONTINUOUS"
"30015","2021-07-12","12:05:00",103736,"CONTINUOUS"
"30016","2021-07-12","12:10:00",140259,"CONTINUOUS"
"30017","2021-07-12","12:15:00",151533,"CONTINUOUS"
"30018","2021-07-12","12:20:00",84408,"CONTINUOUS"
"30019","2021-07-12","12:25:00",253048,"CONTINUOUS"
"30020","2021-07-12","12:30:00",223698,"CONTINUOUS"
"30021","2021-07-12","12:35:00",557363,"CONTINUOUS"
"30022","2021-07-12","12:40:00",104371,"CONTINUOUS"
"30023","2021-07-12","12:45:00",102613,"CONTINUOUS"
"30024","2021-07-12","12:50:00",97029,"CONTINUOUS"
"30025","2021-07-12","12:55:00",151075,"CONTINUOUS"
"30026","2021-07-12","13:00:00",470040,"CONTINUOUS"
"30027","2021-07-12","13:05:00",132628,"CONTINUOUS"
"30028","2021-07-12","13:10:00",260612,"CONTINUOUS"
"30029","2021-07-12","13:15:00",146866,"CONTINUOUS"
"30030","2021-07-12","13:20:00",146221,"CONTINUOUS"
"30031","2021-07-12","13:25:00",233577,"CONTINUOUS"
"30032","2021-07-12","13:30:00",1069103,"CONTINUOUS"
"30033","2021-07-12","13:35:00",355537,"CONTINUOUS"
"30034","2021-07-12","13:40:00",369172,"CONTINUOUS"
"30035","2021-07-12","13:45:00",548856,"CONTINUOUS"
"30036","2021-07-12","13:50:00",377029,"CONTINUOUS"
"30037","2021-07-12","13:55:00",347995,"CONTINUOUS"
"30038","2021-07-12","14:00:00",334775,"CONTINUOUS"
"30039","2021-07-12","14:05:00",400551,"CONTINUOUS"
"30040","2021-07-12","14:10:00",196759,"CONTINUOUS"
"30041","2021-07-12","14:15:00",179476,"CONTINUOUS"
"30042","2021-07-12","14:20:00",134921,"CONTINUOUS"
"30043","2021-07-12","14:25:00",251140,"CONTINUOUS"
"30044","2021-07-12","14:30:00",191828,"CONTINUOUS"
"30045","2021-07-12","14:35:00",225208,"CONTINUOUS"
"30046","2021-07-12","14:40:00",211819,"CONTINUOUS"
"30047","2021-07-12","14:45:00",277026,"CONTINUOUS"
"30048","2021-07-12","14:50:00",211299,"CONTINUOUS"
"30049","2021-07-12","14:55:00",200550,"CONTINUOUS"
"30050","2021-07-12","15:00:00",378121,"CONTINUOUS"
"30051","2021-07-12","15:05:00",219812,"CONTINUOUS"
"30052","2021-07-12","15:10:00",343243,"CONTINUOUS"
"30053","2021-07-12","15:15:00",320733,"CONTINUOUS"
"30054","2021-07-12","15:20:00",434669,"CONTINUOUS"
"30055","2021-07-12","15:25:00",373201,"CONTINUOUS"
"30056","2021-07-12","",16151493,"CLOSING AUCTION"
"30057","2021-07-13","",797516,"OPENING AUCTION"
"30058","2021-07-13","07:00:00",407330,"CONTINUOUS"
"30059","2021-07-13","07:05:00",483057,"CONTINUOUS"
"30060","2021-07-13","07:10:00",373167,"CONTINUOUS"
"30061","2021-07-13","07:15:00",701088,"CONTINUOUS"
"30062","2021-07-13","07:20:00",221375,"CONTINUOUS"
"30063","2021-07-13","07:25:00",114025,"CONTINUOUS"
"30064","2021-07-13","07:30:00",186251,"CONTINUOUS"
"30065","2021-07-13","07:35:00",228086,"CONTINUOUS"
"30066","2021-07-13","07:40:00",112473,"CONTINUOUS"
"30067","2021-07-13","07:45:00",293268,"CONTINUOUS"
"30068","2021-07-13","07:50:00",81836,"CONTINUOUS"
"30069","2021-07-13","07:55:00",271697,"CONTINUOUS"
"30070","2021-07-13","08:00:00",112627,"CONTINUOUS"
"30071","2021-07-13","08:05:00",67947,"CONTINUOUS"
"30072","2021-07-13","08:10:00",41007,"CONTINUOUS"
"30073","2021-07-13","08:15:00",114520,"CONTINUOUS"
"30074","2021-07-13","08:20:00",78608,"CONTINUOUS"
"30075","2021-07-13","08:25:00",36685,"CONTINUOUS"
"30076","2021-07-13","08:30:00",69371,"CONTINUOUS"
"30077","2021-07-13","08:35:00",149648,"CONTINUOUS"
"30078","2021-07-13","08:40:00",61188,"CONTINUOUS"
"30079","2021-07-13","08:45:00",85231,"CONTINUOUS"
"30080","2021-07-13","08:50:00",123391,"CONTINUOUS"
"30081","2021-07-13","08:55:00",145106,"CONTINUOUS"
"30082","2021-07-13","09:00:00",150380,"CONTINUOUS"
"30083","2021-07-13","09:05:00",350338,"CONTINUOUS"
"30084","2021-07-13","09:10:00",662775,"CONTINUOUS"
"30085","2021-07-13","09:15:00",164462,"CONTINUOUS"
"30086","2021-07-13","09:20:00",332748,"CONTINUOUS"
"30087","2021-07-13","09:25:00",88016,"CONTINUOUS"
"30088","2021-07-13","09:30:00",174128,"CONTINUOUS"
"30089","2021-07-13","09:35:00",142916,"CONTINUOUS"
"30090","2021-07-13","09:40:00",103910,"CONTINUOUS"
"30091","2021-07-13","09:45:00",884832,"CONTINUOUS"
"30092","2021-07-13","09:50:00",152488,"CONTINUOUS"
"30093","2021-07-13","09:55:00",76380,"CONTINUOUS"
"30094","2021-07-13","10:00:00",146791,"CONTINUOUS"
"30095","2021-07-13","10:05:00",123739,"CONTINUOUS"
"30096","2021-07-13","10:10:00",64091,"CONTINUOUS"
"30097","2021-07-13","10:15:00",145108,"CONTINUOUS"
"30098","2021-07-13","10:20:00",35341,"CONTINUOUS"
"30099","2021-07-13","10:25:00",27954,"CONTINUOUS"
"30100","2021-07-13","10:30:00",84612,"CONTINUOUS"
"30101","2021-07-13","10:35:00",68761,"CONTINUOUS"
"30102","2021-07-13","10:40:00",26633,"CONTINUOUS"
"30103","2021-07-13","10:45:00",59672,"CONTINUOUS"
"30104","2021-07-13","10:50:00",81033,"CONTINUOUS"
"30105","2021-07-13","10:55:00",408804,"CONTINUOUS"
"30106","2021-07-13","11:00:00",71625,"CONTINUOUS"
"30107","2021-07-13","11:05:00",162715,"CONTINUOUS"
"30108","2021-07-13","11:10:00",55314,"CONTINUOUS"
"30109","2021-07-13","11:15:00",116215,"CONTINUOUS"
"30110","2021-07-13","11:20:00",55356,"CONTINUOUS"
"30111","2021-07-13","11:25:00",124866,"CONTINUOUS"
"30112","2021-07-13","11:30:00",65794,"CONTINUOUS"
"30113","2021-07-13","11:35:00",21145,"CONTINUOUS"
"30114","2021-07-13","11:40:00",45606,"CONTINUOUS"
"30115","2021-07-13","11:45:00",55939,"CONTINUOUS"
"30116","2021-07-13","11:50:00",74643,"CONTINUOUS"
"30117","2021-07-13","11:55:00",59368,"CONTINUOUS"
"30118","2021-07-13","12:00:00",129601,"CONTINUOUS"
"30119","2021-07-13","12:05:00",28655,"CONTINUOUS"
"30120","2021-07-13","12:10:00",1042815,"CONTINUOUS"
"30121","2021-07-13","12:15:00",46544,"CONTINUOUS"
"30122","2021-07-13","12:20:00",58048,"CONTINUOUS"
"30123","2021-07-13","12:25:00",71936,"CONTINUOUS"
"30124","2021-07-13","12:30:00",429052,"CONTINUOUS"
"30125","2021-07-13","12:35:00",33688,"CONTINUOUS"
"30126","2021-07-13","12:40:00",140843,"CONTINUOUS"
"30127","2021-07-13","12:45:00",326541,"CONTINUOUS"
"30128","2021-07-13","12:50:00",105556,"CONTINUOUS"
"30129","2021-07-13","12:55:00",114511,"CONTINUOUS"
"30130","2021-07-13","13:00:00",435725,"CONTINUOUS"
"30131","2021-07-13","13:05:00",70356,"CONTINUOUS"
"30132","2021-07-13","13:10:00",38904,"CONTINUOUS"
"30133","2021-07-13","13:15:00",165709,"CONTINUOUS"
"30134","2021-07-13","13:20:00",101963,"CONTINUOUS"
"30135","2021-07-13","13:25:00",199683,"CONTINUOUS"
"30136","2021-07-13","13:30:00",269790,"CONTINUOUS"
"30137","2021-07-13","13:35:00",579026,"CONTINUOUS"
"30138","2021-07-13","13:40:00",159318,"CONTINUOUS"
"30139","2021-07-13","13:45:00",183322,"CONTINUOUS"
"30140","2021-07-13","13:50:00",360743,"CONTINUOUS"
"30141","2021-07-13","13:55:00",185447,"CONTINUOUS"
"30142","2021-07-13","14:00:00",205863,"CONTINUOUS"
"30143","2021-07-13","14:05:00",147462,"CONTINUOUS"
"30144","2021-07-13","14:10:00",102051,"CONTINUOUS"
